signal_date,strategy,ticker,signal
2026-05-13,swing,CCSI.JK,PRE_MARKUP
2026-05-13,swing,KJEN.JK,PRE_MARKUP
2026-05-13,swing,ESIP.JK,PRE_MARKUP
2026-05-13,swing,TAMA.JK,PRE_MARKUP
2026-05-13,swing,CSMI.JK,PRE_MARKUP
2026-05-13,swing,ENZO.JK,PRE_MARKUP
2026-05-13,swing,NPGF.JK,PRE_MARKUP
2026-05-13,swing,LABA.JK,PRE_MARKUP
2026-05-13,swing,UVCR.JK,PRE_MARKUP
2026-05-13,swing,RSGK.JK,PRE_MARKUP
2026-05-13,swing,CMRY.JK,PRE_MARKUP
2026-05-13,swing,BSML.JK,PRE_MARKUP
2026-05-13,swing,NTBK.JK,PRE_MARKUP
2026-05-13,swing,ASHA.JK,PRE_MARKUP
2026-05-13,swing,KRYA.JK,PRE_MARKUP
2026-05-13,swing,KKES.JK,PRE_MARKUP
2026-05-13,swing,MEDS.JK,PRE_MARKUP
2026-05-13,swing,CBRE.JK,PRE_MARKUP
2026-05-13,swing,HALO.JK,PRE_MARKUP
2026-05-13,swing,PTMP.JK,PRE_MARKUP
2026-05-13,swing,MPXL.JK,PRE_MARKUP
2026-05-13,swing,KLAS.JK,PRE_MARKUP
2026-05-13,swing,GRIA.JK,PRE_MARKUP
2026-05-13,swing,RGAS.JK,PRE_MARKUP
2026-05-13,swing,SURI.JK,PRE_MARKUP
2026-05-13,swing,GRPH.JK,PRE_MARKUP
2026-05-13,swing,HYGN.JK,PRE_MARKUP
2026-05-13,swing,BAIK.JK,PRE_MARKUP
2026-05-13,swing,BATR.JK,PRE_MARKUP
2026-05-13,swing,LABS.JK,PRE_MARKUP
2026-05-13,swing,NEST.JK,PRE_MARKUP
2026-05-13,swing,KSIX.JK,PRE_MARKUP
2026-05-13,swing,ASPR.JK,PRE_MARKUP
2026-05-13,swing,CHEK.JK,PRE_MARKUP
2026-05-13,swing,KAQI.JK,PRE_MARKUP
2026-05-13,swing,FORE.JK,PRE_MARKUP
2026-05-13,swing,MDLA.JK,PRE_MARKUP
2026-05-13,swing,DKHH.JK,PRE_MARKUP
2026-05-13,swing,ASPI.JK,PRE_MARKUP
2026-05-13,swing,ESTA.JK,PRE_MARKUP
2026-05-13,swing,CGAS.JK,PRE_MARKUP
2026-05-13,swing,KETR.JK,PRE_MARKUP
2026-05-13,swing,ADMF.JK,PRE_MARKUP
2026-05-13,swing,ADRO.JK,BREAKOUT
2026-05-14,swing,ADES.JK,PRE_MARKUP
2026-05-14,swing,ASGR.JK,PRE_MARKUP
2026-05-14,swing,BCIP.JK,PRE_MARKUP
2026-05-14,swing,BDMN.JK,PRE_MARKUP
2026-05-14,swing,BJBR.JK,PRE_MARKUP
2026-05-14,swing,BJTM.JK,PRE_MARKUP
2026-05-14,swing,BNLI.JK,PRE_MARKUP
2026-05-14,swing,BTPN.JK,PRE_MARKUP
2026-05-14,swing,CEKA.JK,PRE_MARKUP
2026-05-14,swing,CFIN.JK,PRE_MARKUP
2026-05-14,swing,CLPI.JK,PRE_MARKUP
2026-05-14,swing,DMAS.JK,PRE_MARKUP
2026-05-14,swing,EPMT.JK,PRE_MARKUP
2026-05-14,swing,GGRM.JK,PRE_MARKUP
2026-05-14,swing,GJTL.JK,PRE_MARKUP
2026-05-14,swing,GMTD.JK,PRE_MARKUP
2026-05-14,swing,GSMF.JK,PRE_MARKUP
2026-05-14,swing,ICON.JK,PRE_MARKUP
2026-05-14,swing,INCO.JK,PRE_MARKUP
2026-05-14,swing,JPFA.JK,PRE_MARKUP
2026-05-14,swing,KAEF.JK,PRE_MARKUP
2026-05-14,swing,KONI.JK,PRE_MARKUP
2026-05-14,swing,LPPF.JK,PRE_MARKUP
2026-05-14,swing,MAPI.JK,PRE_MARKUP
2026-05-14,swing,MLBI.JK,PRE_MARKUP
2026-05-14,swing,MPMX.JK,PRE_MARKUP
2026-05-14,swing,PNBN.JK,PRE_MARKUP
2026-05-14,swing,PNLF.JK,PRE_MARKUP
2026-05-14,swing,SMSM.JK,PRE_MARKUP
2026-05-14,swing,SRSN.JK,BREAKOUT
2026-05-14,swing,TOTL.JK,PRE_MARKUP
2026-05-14,swing,ULTJ.JK,PRE_MARKUP
2026-05-14,swing,UNIC.JK,PRE_MARKUP
2026-05-14,swing,WINS.JK,PRE_MARKUP
2026-05-14,swing,OASA.JK,PRE_MARKUP
2026-05-14,swing,POWR.JK,PRE_MARKUP
2026-05-14,swing,PRDA.JK,PRE_MARKUP
2026-05-14,swing,MPOW.JK,PRE_MARKUP
2026-05-14,swing,MARK.JK,PRE_MARKUP
2026-05-14,swing,NASA.JK,PRE_MARKUP
2026-05-14,swing,MORA.JK,PRE_MARKUP
2026-05-14,swing,PBID.JK,PRE_MARKUP
2026-05-14,swing,GHON.JK,PRE_MARKUP
2026-05-14,swing,DFAM.JK,PRE_MARKUP
2026-05-14,swing,PRIM.JK,PRE_MARKUP
2026-05-14,swing,CCSI.JK,PRE_MARKUP
2026-05-14,swing,SFAN.JK,PRE_MARKUP
2026-05-14,swing,KJEN.JK,PRE_MARKUP
2026-05-14,swing,ESIP.JK,PRE_MARKUP
2026-05-14,swing,PGJO.JK,BREAKOUT
2026-05-14,swing,PURA.JK,BREAKOUT
2026-05-14,swing,TAMA.JK,PRE_MARKUP
2026-05-14,swing,CSMI.JK,PRE_MARKUP
2026-05-14,swing,CASH.JK,PRE_MARKUP
2026-05-14,swing,ENZO.JK,PRE_MARKUP
2026-05-14,swing,UVCR.JK,PRE_MARKUP
2026-05-14,swing,RSGK.JK,PRE_MARKUP
2026-05-14,swing,CMRY.JK,PRE_MARKUP
2026-05-14,swing,WMPP.JK,PRE_MARKUP
2026-05-14,swing,BSML.JK,PRE_MARKUP
2026-05-14,swing,DRMA.JK,PRE_MARKUP
2026-05-14,swing,NTBK.JK,PRE_MARKUP
2026-05-14,swing,ASHA.JK,PRE_MARKUP
2026-05-14,swing,KRYA.JK,PRE_MARKUP
2026-05-14,swing,GULA.JK,PRE_MARKUP
2026-05-14,swing,KKES.JK,PRE_MARKUP
2026-05-14,swing,ELPI.JK,PRE_MARKUP
2026-05-14,swing,MEDS.JK,PRE_MARKUP
2026-05-14,swing,CBRE.JK,PRE_MARKUP
2026-05-14,swing,PACK.JK,PRE_MARKUP
2026-05-14,swing,HALO.JK,PRE_MARKUP
2026-05-14,swing,PTMP.JK,PRE_MARKUP
2026-05-14,swing,SMIL.JK,PRE_MARKUP
2026-05-14,swing,GRIA.JK,PRE_MARKUP
2026-05-14,swing,RGAS.JK,PRE_MARKUP
2026-05-14,swing,SURI.JK,PRE_MARKUP
2026-05-14,swing,GRPH.JK,PRE_MARKUP
2026-05-14,swing,HYGN.JK,PRE_MARKUP
2026-05-14,swing,BATR.JK,PRE_MARKUP
2026-05-14,swing,LABS.JK,PRE_MARKUP
2026-05-14,swing,NEST.JK,BREAKOUT
2026-05-14,swing,VERN.JK,PRE_MARKUP
2026-05-14,swing,ASPR.JK,PRE_MARKUP
2026-05-14,swing,FORE.JK,PRE_MARKUP
2026-05-14,swing,MDLA.JK,PRE_MARKUP
2026-05-14,swing,DKHH.JK,PRE_MARKUP
2026-05-14,swing,ASPI.JK,PRE_MARKUP
2026-05-14,swing,PIPA.JK,PRE_MARKUP
2026-05-14,swing,CGAS.JK,PRE_MARKUP
2026-05-14,swing,KETR.JK,PRE_MARKUP
2026-05-14,swing,ADMF.JK,PRE_MARKUP
2026-05-14,swing,ADRO.JK,PRE_MARKUP
2026-05-16,swing,AUTO.JK,PRE_MARKUP
2026-05-16,swing,BJBR.JK,PRE_MARKUP
2026-05-16,swing,BTPN.JK,PRE_MARKUP
2026-05-16,swing,CFIN.JK,PRE_MARKUP
2026-05-16,swing,CLPI.JK,PRE_MARKUP
2026-05-16,swing,DMAS.JK,PRE_MARKUP
2026-05-16,swing,EPMT.JK,PRE_MARKUP
2026-05-16,swing,GJTL.JK,PRE_MARKUP
2026-05-16,swing,KONI.JK,PRE_MARKUP
2026-05-16,swing,MAPI.JK,PRE_MARKUP
2026-05-16,swing,MLBI.JK,PRE_MARKUP
2026-05-16,swing,MPMX.JK,PRE_MARKUP
2026-05-16,swing,PANS.JK,PRE_MARKUP
2026-05-16,swing,SRSN.JK,PRE_MARKUP
2026-05-16,swing,POWR.JK,PRE_MARKUP
2026-05-16,swing,PRDA.JK,PRE_MARKUP
2026-05-16,swing,MARK.JK,PRE_MARKUP
2026-05-16,swing,MORA.JK,PRE_MARKUP
2026-05-16,swing,PBID.JK,PRE_MARKUP
2026-05-16,swing,GHON.JK,PRE_MARKUP
2026-05-16,swing,PGJO.JK,PRE_MARKUP
2026-05-16,swing,TAMA.JK,PRE_MARKUP
2026-05-16,swing,UVCR.JK,PRE_MARKUP
2026-05-16,swing,BSML.JK,PRE_MARKUP
2026-05-16,swing,HYGN.JK,PRE_MARKUP
2026-05-16,swing,FORE.JK,PRE_MARKUP
2026-05-16,swing,MDLA.JK,PRE_MARKUP
2026-05-16,swing,DKHH.JK,PRE_MARKUP
2026-05-16,swing,ASPI.JK,PRE_MARKUP
2026-05-16,swing,FAPA.JK,PRE_MARKUP
2026-05-16,swing,ADRO.JK,PRE_MARKUP
2026-05-17,swing,AUTO.JK,PRE_MARKUP
2026-05-17,swing,BJBR.JK,PRE_MARKUP
2026-05-17,swing,BTPN.JK,PRE_MARKUP
2026-05-17,swing,CFIN.JK,PRE_MARKUP
2026-05-17,swing,CLPI.JK,PRE_MARKUP
2026-05-17,swing,DMAS.JK,PRE_MARKUP
2026-05-17,swing,EPMT.JK,PRE_MARKUP
2026-05-17,swing,GJTL.JK,PRE_MARKUP
2026-05-17,swing,KONI.JK,PRE_MARKUP
2026-05-17,swing,MAPI.JK,PRE_MARKUP
2026-05-17,swing,MLBI.JK,PRE_MARKUP
2026-05-17,swing,MPMX.JK,PRE_MARKUP
2026-05-17,swing,PANS.JK,PRE_MARKUP
2026-05-17,swing,SRSN.JK,PRE_MARKUP
2026-05-17,swing,POWR.JK,PRE_MARKUP
2026-05-17,swing,PRDA.JK,PRE_MARKUP
2026-05-17,swing,MARK.JK,PRE_MARKUP
2026-05-17,swing,MORA.JK,PRE_MARKUP
2026-05-17,swing,PBID.JK,PRE_MARKUP
2026-05-17,swing,GHON.JK,PRE_MARKUP
2026-05-17,swing,PGJO.JK,PRE_MARKUP
2026-05-17,swing,TAMA.JK,PRE_MARKUP
2026-05-17,swing,UVCR.JK,PRE_MARKUP
2026-05-17,swing,BSML.JK,PRE_MARKUP
2026-05-17,swing,HYGN.JK,PRE_MARKUP
2026-05-17,swing,FORE.JK,PRE_MARKUP
2026-05-17,swing,MDLA.JK,PRE_MARKUP
2026-05-17,swing,DKHH.JK,PRE_MARKUP
2026-05-17,swing,ASPI.JK,PRE_MARKUP
2026-05-17,swing,FAPA.JK,PRE_MARKUP
2026-05-17,swing,ADRO.JK,PRE_MARKUP
2026-05-18,swing,AUTO.JK,PRE_MARKUP
2026-05-18,swing,BJBR.JK,PRE_MARKUP
2026-05-18,swing,BTPN.JK,PRE_MARKUP
2026-05-18,swing,CFIN.JK,PRE_MARKUP
2026-05-18,swing,CLPI.JK,PRE_MARKUP
2026-05-18,swing,DMAS.JK,PRE_MARKUP
2026-05-18,swing,EPMT.JK,PRE_MARKUP
2026-05-18,swing,GJTL.JK,PRE_MARKUP
2026-05-18,swing,KONI.JK,PRE_MARKUP
2026-05-18,swing,MAPI.JK,PRE_MARKUP
2026-05-18,swing,MLBI.JK,PRE_MARKUP
2026-05-18,swing,MPMX.JK,PRE_MARKUP
2026-05-18,swing,PANS.JK,PRE_MARKUP
2026-05-18,swing,SRSN.JK,PRE_MARKUP
2026-05-18,swing,POWR.JK,PRE_MARKUP
2026-05-18,swing,PRDA.JK,PRE_MARKUP
2026-05-18,swing,MARK.JK,PRE_MARKUP
2026-05-18,swing,MORA.JK,PRE_MARKUP
2026-05-18,swing,PBID.JK,PRE_MARKUP
2026-05-18,swing,GHON.JK,PRE_MARKUP
2026-05-18,swing,PGJO.JK,PRE_MARKUP
2026-05-18,swing,TAMA.JK,PRE_MARKUP
2026-05-18,swing,UVCR.JK,PRE_MARKUP
2026-05-18,swing,BSML.JK,PRE_MARKUP
2026-05-18,swing,HYGN.JK,PRE_MARKUP
2026-05-18,swing,FORE.JK,PRE_MARKUP
2026-05-18,swing,MDLA.JK,PRE_MARKUP
2026-05-18,swing,DKHH.JK,PRE_MARKUP
2026-05-18,swing,ASPI.JK,PRE_MARKUP
2026-05-18,swing,FAPA.JK,PRE_MARKUP
2026-05-18,swing,ADRO.JK,PRE_MARKUP
2026-05-19,swing,AKRA.JK,PRE_MARKUP
2026-05-19,swing,ALDO.JK,PRE_MARKUP
2026-05-19,swing,ASII.JK,PRE_MARKUP
2026-05-19,swing,AUTO.JK,PRE_MARKUP
2026-05-19,swing,BDMN.JK,PRE_MARKUP
2026-05-19,swing,BIPI.JK,PRE_MARKUP
2026-05-19,swing,BJBR.JK,PRE_MARKUP
2026-05-19,swing,BNGA.JK,PRE_MARKUP
2026-05-19,swing,BTPN.JK,PRE_MARKUP
2026-05-19,swing,CFIN.JK,PRE_MARKUP
2026-05-19,swing,DGIK.JK,PRE_MARKUP
2026-05-19,swing,DMAS.JK,PRE_MARKUP
2026-05-19,swing,EPMT.JK,PRE_MARKUP
2026-05-19,swing,FORU.JK,PRE_MARKUP
2026-05-19,swing,GGRM.JK,PRE_MARKUP
2026-05-19,swing,GSMF.JK,PRE_MARKUP
2026-05-19,swing,ICON.JK,PRE_MARKUP
2026-05-19,swing,ISAT.JK,PRE_MARKUP
2026-05-19,swing,KAEF.JK,PRE_MARKUP
2026-05-19,swing,MAPI.JK,PRE_MARKUP
2026-05-19,swing,MPMX.JK,PRE_MARKUP
2026-05-19,swing,PNLF.JK,PRE_MARKUP
2026-05-19,swing,SMSM.JK,PRE_MARKUP
2026-05-19,swing,SRSN.JK,PRE_MARKUP
2026-05-19,swing,DPUM.JK,PRE_MARKUP
2026-05-19,swing,JGLE.JK,PRE_MARKUP
2026-05-19,swing,OASA.JK,PRE_MARKUP
2026-05-19,swing,POWR.JK,PRE_MARKUP
2026-05-19,swing,PRDA.JK,PRE_MARKUP
2026-05-19,swing,MPOW.JK,PRE_MARKUP
2026-05-19,swing,MARK.JK,PRE_MARKUP
2026-05-19,swing,MORA.JK,PRE_MARKUP
2026-05-19,swing,PBID.JK,BREAKOUT
2026-05-19,swing,DFAM.JK,PRE_MARKUP
2026-05-19,swing,PRIM.JK,PRE_MARKUP
2026-05-19,swing,BPTR.JK,BREAKOUT
2026-05-19,swing,SFAN.JK,PRE_MARKUP
2026-05-19,swing,KJEN.JK,PRE_MARKUP
2026-05-19,swing,SMKL.JK,PRE_MARKUP
2026-05-19,swing,GGRP.JK,PRE_MARKUP
2026-05-19,swing,PGJO.JK,PRE_MARKUP
2026-05-19,swing,PURA.JK,PRE_MARKUP
2026-05-19,swing,TAMA.JK,PRE_MARKUP
2026-05-19,swing,PNGO.JK,PRE_MARKUP
2026-05-19,swing,ENZO.JK,PRE_MARKUP
2026-05-19,swing,BSML.JK,PRE_MARKUP
2026-05-19,swing,DRMA.JK,PRE_MARKUP
2026-05-19,swing,NTBK.JK,PRE_MARKUP
2026-05-19,swing,SWID.JK,PRE_MARKUP
2026-05-19,swing,GULA.JK,PRE_MARKUP
2026-05-19,swing,KKES.JK,BREAKOUT
2026-05-19,swing,ELPI.JK,PRE_MARKUP
2026-05-19,swing,MEDS.JK,PRE_MARKUP
2026-05-19,swing,MMIX.JK,PRE_MARKUP
2026-05-19,swing,CBRE.JK,PRE_MARKUP
2026-05-19,swing,MPXL.JK,PRE_MARKUP
2026-05-19,swing,RGAS.JK,PRE_MARKUP
2026-05-19,swing,SURI.JK,PRE_MARKUP
2026-05-19,swing,HYGN.JK,PRE_MARKUP
2026-05-19,swing,BAIK.JK,PRE_MARKUP
2026-05-19,swing,LABS.JK,PRE_MARKUP
2026-05-19,swing,NEST.JK,PRE_MARKUP
2026-05-19,swing,KSIX.JK,PRE_MARKUP
2026-05-19,swing,ASPR.JK,PRE_MARKUP
2026-05-19,swing,DKHH.JK,PRE_MARKUP
2026-05-19,swing,ASPI.JK,PRE_MARKUP
2026-05-19,swing,CGAS.JK,PRE_MARKUP
2026-05-19,swing,FAPA.JK,PRE_MARKUP
2026-05-19,swing,KETR.JK,PRE_MARKUP
2026-05-20,swing,AKRA.JK,PRE_MARKUP
2026-05-20,swing,AUTO.JK,PRE_MARKUP
2026-05-20,swing,BDMN.JK,PRE_MARKUP
2026-05-20,swing,BRAM.JK,BREAKOUT
2026-05-20,swing,BTPN.JK,PRE_MARKUP
2026-05-20,swing,CFIN.JK,PRE_MARKUP
2026-05-20,swing,CINT.JK,PRE_MARKUP
2026-05-20,swing,DMAS.JK,PRE_MARKUP
2026-05-20,swing,DYAN.JK,PRE_MARKUP
2026-05-20,swing,EPMT.JK,PRE_MARKUP
2026-05-20,swing,GGRM.JK,PRE_MARKUP
2026-05-20,swing,GSMF.JK,PRE_MARKUP
2026-05-20,swing,ISAT.JK,PRE_MARKUP
2026-05-20,swing,KONI.JK,PRE_MARKUP
2026-05-20,swing,MAPI.JK,PRE_MARKUP
2026-05-20,swing,PGLI.JK,PRE_MARKUP
2026-05-20,swing,RELI.JK,PRE_MARKUP
2026-05-20,swing,JGLE.JK,PRE_MARKUP
2026-05-20,swing,POWR.JK,PRE_MARKUP
2026-05-20,swing,PRDA.JK,PRE_MARKUP
2026-05-20,swing,MORA.JK,PRE_MARKUP
2026-05-20,swing,PBID.JK,PRE_MARKUP
2026-05-20,swing,DFAM.JK,PRE_MARKUP
2026-05-20,swing,PRIM.JK,PRE_MARKUP
2026-05-20,swing,BPTR.JK,PRE_MARKUP
2026-05-20,swing,LUCK.JK,PRE_MARKUP
2026-05-20,swing,SFAN.JK,PRE_MARKUP
2026-05-20,swing,KJEN.JK,PRE_MARKUP
2026-05-20,swing,SMKL.JK,PRE_MARKUP
2026-05-20,swing,GGRP.JK,PRE_MARKUP
2026-05-20,swing,PGJO.JK,PRE_MARKUP
2026-05-20,swing,PURA.JK,PRE_MARKUP
2026-05-20,swing,TAMA.JK,PRE_MARKUP
2026-05-20,swing,PPGL.JK,PRE_MARKUP
2026-05-20,swing,PNGO.JK,PRE_MARKUP
2026-05-20,swing,UVCR.JK,PRE_MARKUP
2026-05-20,swing,MCOL.JK,PRE_MARKUP
2026-05-20,swing,RMKE.JK,PRE_MARKUP
2026-05-20,swing,BSML.JK,PRE_MARKUP
2026-05-20,swing,DRMA.JK,PRE_MARKUP
2026-05-20,swing,NTBK.JK,PRE_MARKUP
2026-05-20,swing,GULA.JK,PRE_MARKUP
2026-05-20,swing,KKES.JK,PRE_MARKUP
2026-05-20,swing,ELPI.JK,PRE_MARKUP
2026-05-20,swing,MEDS.JK,PRE_MARKUP
2026-05-20,swing,MMIX.JK,PRE_MARKUP
2026-05-20,swing,SMIL.JK,PRE_MARKUP
2026-05-20,swing,RGAS.JK,PRE_MARKUP
2026-05-20,swing,HYGN.JK,PRE_MARKUP
2026-05-20,swing,LABS.JK,PRE_MARKUP
2026-05-20,swing,NEST.JK,PRE_MARKUP
2026-05-20,swing,ASPR.JK,PRE_MARKUP
2026-05-20,swing,FORE.JK,PRE_MARKUP
2026-05-20,swing,ASPI.JK,PRE_MARKUP
2026-05-20,swing,CGAS.JK,PRE_MARKUP
2026-05-20,swing,KETR.JK,PRE_MARKUP
2026-05-21,swing,APIC.JK,PRE_MARKUP
2026-05-21,swing,DMAS.JK,PRE_MARKUP
2026-05-21,swing,GGRM.JK,PRE_MARKUP
2026-05-21,swing,MAPI.JK,PRE_MARKUP
2026-05-21,swing,PRDA.JK,PRE_MARKUP
2026-05-21,swing,MARK.JK,PRE_MARKUP
2026-05-21,swing,MORA.JK,PRE_MARKUP
2026-05-21,swing,PURA.JK,PRE_MARKUP
2026-05-21,swing,BSML.JK,PRE_MARKUP
2026-05-21,swing,PACK.JK,PRE_MARKUP
2026-05-21,swing,ASPR.JK,PRE_MARKUP
2026-05-22,swing,JPFA.JK,PRE_MARKUP
2026-05-22,swing,MAPI.JK,PRE_MARKUP
2026-05-22,swing,UNIC.JK,PRE_MARKUP
2026-05-22,swing,PRDA.JK,PRE_MARKUP
2026-05-22,swing,LCKM.JK,PRE_MARKUP
2026-05-22,swing,KJEN.JK,PRE_MARKUP
2026-05-22,swing,GGRP.JK,PRE_MARKUP
2026-05-22,swing,PURA.JK,PRE_MARKUP
2026-05-22,swing,UVCR.JK,PRE_MARKUP
2026-05-22,swing,BOBA.JK,PRE_MARKUP
2026-05-22,swing,BSML.JK,PRE_MARKUP
2026-05-22,swing,HBAT.JK,PRE_MARKUP
2026-05-24,swing,BTPN.JK,PRE_MARKUP
2026-05-24,swing,EPMT.JK,PRE_MARKUP
2026-05-24,swing,MAPI.JK,PRE_MARKUP
2026-05-24,swing,MLBI.JK,PRE_MARKUP
2026-05-24,swing,RBMS.JK,PRE_MARKUP
2026-05-24,swing,TALF.JK,PRE_MARKUP
2026-05-24,swing,UNIC.JK,PRE_MARKUP
2026-05-24,swing,DFAM.JK,BREAKOUT
2026-05-24,swing,UVCR.JK,PRE_MARKUP
2026-05-24,swing,CBRE.JK,PRE_MARKUP
2026-05-24,swing,PACK.JK,PRE_MARKUP
2026-05-24,swing,HBAT.JK,PRE_MARKUP
2026-05-25,swing,BTPN.JK,PRE_MARKUP
2026-05-25,swing,EPMT.JK,PRE_MARKUP
2026-05-25,swing,MAPI.JK,PRE_MARKUP
2026-05-25,swing,MLBI.JK,PRE_MARKUP
2026-05-25,swing,RBMS.JK,PRE_MARKUP
2026-05-25,swing,TALF.JK,PRE_MARKUP
2026-05-25,swing,UNIC.JK,PRE_MARKUP
2026-05-25,swing,DFAM.JK,BREAKOUT
2026-05-25,swing,UVCR.JK,PRE_MARKUP
2026-05-25,swing,CBRE.JK,PRE_MARKUP
2026-05-25,swing,PACK.JK,PRE_MARKUP
2026-05-25,swing,HBAT.JK,PRE_MARKUP
2026-05-26,swing,BBTN.JK,PRE_MARKUP
2026-05-26,swing,BKDP.JK,BREAKOUT
2026-05-26,swing,BTPN.JK,PRE_MARKUP
2026-05-26,swing,DMAS.JK,PRE_MARKUP
2026-05-26,swing,MAPI.JK,PRE_MARKUP
2026-05-26,swing,MBSS.JK,PRE_MARKUP
2026-05-26,swing,MPMX.JK,BREAKOUT
2026-05-26,swing,RBMS.JK,PRE_MARKUP
2026-05-26,swing,TALF.JK,BREAKOUT
2026-05-26,swing,UNIC.JK,PRE_MARKUP
2026-05-26,swing,CASA.JK,PRE_MARKUP
2026-05-26,swing,JMAS.JK,PRE_MARKUP
2026-05-26,swing,LCKM.JK,PRE_MARKUP
2026-05-26,swing,GGRP.JK,PRE_MARKUP
2026-05-26,swing,EPAC.JK,PRE_MARKUP
2026-05-26,swing,GULA.JK,PRE_MARKUP
2026-05-26,swing,HBAT.JK,PRE_MARKUP
2026-05-26,scalping,APLI.JK,SCALPING_HIGH
2026-05-26,scalping,BBTN.JK,SCALPING_HIGH
2026-05-26,scalping,BKDP.JK,SCALPING_HIGH
2026-05-26,scalping,BMSR.JK,SCALPING_HIGH
2026-05-26,scalping,BTPN.JK,SCALPING_HIGH
2026-05-26,scalping,CTBN.JK,SCALPING_HIGH
2026-05-26,scalping,DUTI.JK,SCALPING_HIGH
2026-05-26,scalping,FORU.JK,SCALPING_HIGH
2026-05-26,scalping,MBSS.JK,SCALPING_HIGH
2026-05-26,scalping,MPMX.JK,SCALPING_HIGH
2026-05-26,scalping,TALF.JK,SCALPING_HIGH
2026-05-26,scalping,UNIC.JK,SCALPING_HIGH
2026-05-26,scalping,BRIS.JK,SCALPING_HIGH
2026-05-26,scalping,CARS.JK,SCALPING_HIGH
2026-05-26,scalping,JMAS.JK,SCALPING_HIGH
2026-05-26,scalping,LCKM.JK,SCALPING_HIGH
2026-05-26,scalping,FILM.JK,SCALPING_HIGH
2026-05-26,scalping,GGRP.JK,SCALPING_HIGH
2026-05-26,scalping,GULA.JK,SCALPING_HIGH
2026-05-26,scalping,LAJU.JK,SCALPING_HIGH
2026-05-26,scalping,HBAT.JK,SCALPING_HIGH
2026-05-26,scalping,GRIA.JK,SCALPING_HIGH
2026-05-27,swing,BKDP.JK,BREAKOUT
2026-05-27,swing,CPIN.JK,PRE_MARKUP
2026-05-27,swing,DMAS.JK,PRE_MARKUP
2026-05-27,swing,MAPI.JK,PRE_MARKUP
2026-05-27,swing,MPMX.JK,BREAKOUT
2026-05-27,swing,UNIC.JK,PRE_MARKUP
2026-05-27,swing,DFAM.JK,PRE_MARKUP
2026-05-27,swing,PPGL.JK,PRE_MARKUP
2026-05-27,swing,WMPP.JK,PRE_MARKUP
2026-05-27,swing,MMIX.JK,PRE_MARKUP
2026-05-27,swing,HBAT.JK,PRE_MARKUP
2026-05-27,swing,RGAS.JK,PRE_MARKUP
2026-05-27,scalping,APLI.JK,SCALPING_HIGH
2026-05-27,scalping,ARTA.JK,SCALPING_HIGH
2026-05-27,scalping,BKDP.JK,SCALPING_HIGH
2026-05-27,scalping,BLTZ.JK,SCALPING_HIGH
2026-05-27,scalping,CPIN.JK,SCALPING_HIGH
2026-05-27,scalping,FORU.JK,SCALPING_HIGH
2026-05-27,scalping,MPMX.JK,SCALPING_HIGH
2026-05-27,scalping,PGAS.JK,SCALPING_HIGH
2026-05-27,scalping,PTIS.JK,SCALPING_HIGH
2026-05-27,scalping,RDTX.JK,SCALPING_HIGH
2026-05-27,scalping,TFCO.JK,SCALPING_HIGH
2026-05-27,scalping,TLKM.JK,SCALPING_HIGH
2026-05-27,scalping,UNIC.JK,SCALPING_HIGH
2026-05-27,scalping,MARK.JK,SCALPING_HIGH
2026-05-27,scalping,INPS.JK,SCALPING_HIGH
2026-05-27,scalping,DFAM.JK,SCALPING_HIGH
2026-05-27,scalping,SATU.JK,SCALPING_HIGH
2026-05-27,scalping,PPGL.JK,SCALPING_HIGH
2026-05-27,scalping,WGSH.JK,SCALPING_HIGH
2026-05-27,scalping,GULA.JK,SCALPING_HIGH
2026-05-27,scalping,MMIX.JK,SCALPING_HIGH
2026-05-27,scalping,HBAT.JK,SCALPING_HIGH
2026-05-27,scalping,GRIA.JK,SCALPING_HIGH
2026-05-27,scalping,RGAS.JK,SCALPING_HIGH
2026-05-27,scalping,AWAN.JK,SCALPING_HIGH
2026-05-29,swing,BKDP.JK,BREAKOUT
2026-05-29,swing,BRPT.JK,PRE_MARKUP
2026-05-29,swing,DMAS.JK,PRE_MARKUP
2026-05-29,swing,GGRM.JK,PRE_MARKUP
2026-05-29,swing,JTPE.JK,PRE_MARKUP
2026-05-29,swing,MAPI.JK,PRE_MARKUP
2026-05-29,swing,PANS.JK,PRE_MARKUP
2026-05-29,swing,UNIC.JK,PRE_MARKUP
2026-05-29,swing,JMAS.JK,PRE_MARKUP
2026-05-29,swing,KJEN.JK,PRE_MARKUP
2026-05-29,swing,PPGL.JK,PRE_MARKUP
2026-05-29,swing,UVCR.JK,BREAKOUT
2026-05-29,swing,CMNT.JK,PRE_MARKUP
2026-05-29,swing,BOBA.JK,PRE_MARKUP
2026-05-29,swing,CMRY.JK,PRE_MARKUP
2026-05-29,swing,MMIX.JK,PRE_MARKUP
2026-05-29,swing,HBAT.JK,PRE_MARKUP
2026-05-29,scalping,ALKA.JK,SCALPING_HIGH
2026-05-29,scalping,ARTA.JK,SCALPING_HIGH
2026-05-29,scalping,BINA.JK,SCALPING_HIGH
2026-05-29,scalping,BKDP.JK,SCALPING_HIGH
2026-05-29,scalping,BLTZ.JK,SCALPING_HIGH
2026-05-29,scalping,BRPT.JK,SCALPING_HIGH
2026-05-29,scalping,CTBN.JK,SCALPING_HIGH
