signal_date,eval_date,strategy,ticker,signal,open,close,high,pct_high,pct_close,wl,status
2026-05-20,2026-05-21,swing,KJEN.JK,PRE_MARKUP,161.0,174.0,200.0,24.22,8.07,W,evaluated
2026-05-20,2026-05-21,swing,SMKL.JK,PRE_MARKUP,161.0,155.0,164.0,1.86,-3.73,L,evaluated
2026-05-20,2026-05-21,swing,GGRP.JK,PRE_MARKUP,332.0,322.0,332.0,0.0,-3.01,L,evaluated
2026-05-20,2026-05-21,swing,PGJO.JK,PRE_MARKUP,775.0,720.0,775.0,0.0,-7.1,L,evaluated
2026-05-20,2026-05-21,swing,PURA.JK,PRE_MARKUP,44.0,40.0,44.0,0.0,-9.09,L,evaluated
2026-05-20,2026-05-21,swing,TAMA.JK,PRE_MARKUP,214.0,197.0,214.0,0.0,-7.94,L,evaluated
2026-05-20,2026-05-21,swing,PPGL.JK,PRE_MARKUP,193.0,178.0,193.0,0.0,-7.77,L,evaluated
2026-05-20,2026-05-21,swing,PNGO.JK,PRE_MARKUP,3390.0,3400.0,3490.0,2.95,0.29,W,evaluated
2026-05-20,2026-05-21,swing,UVCR.JK,PRE_MARKUP,222.0,226.0,230.0,3.6,1.8,W,evaluated
2026-05-20,2026-05-21,swing,MCOL.JK,PRE_MARKUP,3888.02,3850.0,3983.09,2.44,-0.98,L,evaluated
2026-05-20,2026-05-21,swing,RMKE.JK,PRE_MARKUP,3210.0,2760.0,3260.0,1.56,-14.02,L,evaluated
2026-05-20,2026-05-21,swing,BSML.JK,PRE_MARKUP,420.0,416.0,424.0,0.95,-0.95,L,evaluated
2026-05-20,2026-05-21,swing,DRMA.JK,PRE_MARKUP,990.0,980.0,1000.0,1.01,-1.01,L,evaluated
2026-05-20,2026-05-21,swing,NTBK.JK,PRE_MARKUP,97.0,83.0,99.0,2.06,-14.43,L,evaluated
2026-05-20,2026-05-21,swing,GULA.JK,PRE_MARKUP,410.0,416.0,432.0,5.37,1.46,W,evaluated
2026-05-20,2026-05-21,swing,KKES.JK,PRE_MARKUP,42.0,39.0,42.0,0.0,-7.14,L,evaluated
2026-05-20,2026-05-21,swing,ELPI.JK,PRE_MARKUP,1425.0,1380.0,1445.0,1.4,-3.16,L,evaluated
2026-05-20,2026-05-21,swing,MEDS.JK,PRE_MARKUP,100.0,90.0,118.0,18.0,-10.0,L,evaluated
2026-05-20,2026-05-21,swing,MMIX.JK,PRE_MARKUP,390.0,360.0,408.0,4.62,-7.69,L,evaluated
2026-05-20,2026-05-21,swing,SMIL.JK,PRE_MARKUP,284.0,272.0,284.0,0.0,-4.23,L,evaluated
2026-05-20,2026-05-21,swing,RGAS.JK,PRE_MARKUP,100.0,95.0,104.0,4.0,-5.0,L,evaluated
2026-05-20,2026-05-21,swing,HYGN.JK,PRE_MARKUP,153.0,146.0,156.0,1.96,-4.58,L,evaluated
2026-05-20,2026-05-21,swing,LABS.JK,PRE_MARKUP,162.0,153.0,184.0,13.58,-5.56,L,evaluated
2026-05-20,2026-05-21,swing,NEST.JK,PRE_MARKUP,515.0,505.0,515.0,0.0,-1.94,L,evaluated
2026-05-20,2026-05-21,swing,ASPR.JK,PRE_MARKUP,338.0,338.0,338.0,0.0,0.0,L,evaluated
2026-05-20,2026-05-21,swing,FORE.JK,PRE_MARKUP,1005.0,910.0,1005.0,0.0,-9.45,L,evaluated
2026-05-20,2026-05-21,swing,ASPI.JK,PRE_MARKUP,432.0,380.0,505.0,16.9,-12.04,L,evaluated
2026-05-20,2026-05-21,swing,CGAS.JK,PRE_MARKUP,169.0,159.0,173.0,2.37,-5.92,L,evaluated
2026-05-20,2026-05-21,swing,KETR.JK,PRE_MARKUP,620.0,565.0,625.0,0.81,-8.87,L,evaluated
